DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2014,910.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2015,855.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2016,799.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2017,926.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2018,944.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2019,1009.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2020,973.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2021,1276.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2022,2060.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Serbia,2023,2133.7,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,1993,420.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,1994,452.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,1995,535.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,1996,476.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,1997,586.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,1998,573.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,1999,513.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2000,546.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2001,501.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2002,520.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2003,604.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2004,809.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2005,1217.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2006,1693.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2007,1781.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2008,2082.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2009,1053.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2010,2786.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2011,3214.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2012,2747.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2013,2202.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2014,1918.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2015,1675.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2016,1766.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2017,2699.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2018,2713.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2019,3355.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2020,2956.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2021,5226.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2022,3993.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Sweden,2023,3127.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,1995,135.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,1996,124.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,1997,133.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,1998,138.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,1999,134.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2000,119.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2001,111.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2002,103.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2003,114.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2004,129.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2005,133.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2006,138.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2007,144.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2008,145.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2009,143.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2010,138.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2011,145.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2012,142.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2013,126.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2014,127.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2015,124.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2016,130.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2017,138.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2018,143.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2019,138.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2020,130.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2021,120.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2022,165.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovenia,2023,135.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,1995,131.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,1996,136.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,1997,154.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,1998,158.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,1999,151.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2000,137.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2001,135.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2002,135.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2003,152.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2004,151.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2005,185.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2006,119.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2007,175.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2008,201.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2009,207.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2010,153.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2011,163.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2012,159.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2013,168.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2014,150.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2015,166.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2016,174.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2017,171.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2018,186.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2019,171.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2020,161.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2021,163.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2022,147.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Slovakia,2023,214.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,1998,2261.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,1999,1987.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2000,2631.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2001,1941.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2002,2061.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2003,2421.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2004,2941.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2005,3935.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2006,4195.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2007,4917.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2008,5731.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2009,5210.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2010,6345.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2011,6739.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2012,7450.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2013,7732.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2014,6721.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2015,6404.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2016,6445.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2017,6833.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2018,6671.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2019,7579.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2020,7354.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2021,9203.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2022,11757.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",Türkiye,2023,10482.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,1995,19072.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,1996,24162.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,1997,24165.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,1998,19719.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,1999,22146.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2000,34988.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2001,33325.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2002,29295.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2003,27059.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2004,29393.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2005,34125.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2006,37079.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2007,35648.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2008,36758.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2009,23022.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2010,30192.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2011,31942.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2012,31916.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2013,28663.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2014,24601.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2015,18232.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2016,15073.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2017,19539.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Mining and quarrying,"Value added, gross",United Kingdom,2018,24218.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,1995,110.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,1996,122.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,1997,90.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,1998,107.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,1999,136.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2000,163.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2001,179.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2002,187.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2003,203.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2004,241.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2005,286.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2006,347.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2007,413.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2008,439.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2009,450.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2010,490.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2011,524.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2012,442.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2013,487.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2014,530.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2015,582.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2016,609.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2017,711.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2018,786.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2019,969.7,b,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2020,945.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2021,1054.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2022,1355.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Albania,2023,1498.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Manufacturing,"Value added, gross",Austria,1995,33975.0,,
